mes_ano,uf,preco_medio_etanol_hidratado,preco_medio_gasolina_c,volume_etanol_hidratado_m3,volume_gasolina_c_m3,uf_nome,regiao,volume_total_analisado_m3,participacao_etanol,razao_etanol_gasolina,preco_relativo_etanol_gasolina,variacao_preco_gasolina_c,variacao_volume_gasolina_c,ano,mes
2024-04-01,AC,4.73,6.84,1392.5,12928.0,ACRE,NORTE,14320.5,0.09723822492231417,0.10771194306930693,0.6915204678362574,-0.004366812227074246,0.034157267418606585,2024,4
2024-05-01,AC,4.78,6.9,1585.0,12908.5,ACRE,NORTE,14493.5,0.10935936799254839,0.12278731068675679,0.6927536231884058,0.00877192982456143,-0.0015083539603960583,2024,5
2024-06-01,AC,4.74,6.96,1500.474,12114.5,ACRE,NORTE,13614.974,0.11020762874758336,0.12385769119650006,0.6810344827586208,0.008695652173912993,-0.06150985784560559,2024,6
2024-07-01,AC,4.89,7.15,1933.403,13251.0,ACRE,NORTE,15184.403,0.12732821962114677,0.14590619575881067,0.6839160839160838,0.027298850574712707,0.093813199058979,2024,7
2024-08-01,AC,4.95,7.23,2023.0,13448.5,ACRE,NORTE,15471.5,0.13075655237048767,0.1504256980332379,0.6846473029045643,0.01118881118881121,0.014904535506754302,2024,8
2024-09-01,AC,4.93,7.23,1862.222,12848.346,ACRE,NORTE,14710.568,0.12659076114532083,0.14493865591726748,0.6818810511756569,0.0,-0.04462609212923374,2024,9
2024-10-01,AC,4.97,7.34,2144.0,13543.8,ACRE,NORTE,15687.8,0.13666670916253396,0.15830121531623326,0.6771117166212534,0.015214384508990264,0.054127900976514765,2024,10
2024-11-01,AC,5.11,7.47,2088.56,12129.4,ACRE,NORTE,14217.96,0.14689589786439125,0.1721898857321879,0.6840696117804552,0.017711171662125436,-0.10443154801458965,2024,11
2024-12-01,AC,5.16,7.49,2245.644,13298.3,ACRE,NORTE,15543.944,0.14447066973478545,0.16886699803734312,0.6889185580774366,0.0026773761713521083,0.09636915263739332,2024,12
2025-01-01,AC,5.16,7.47,1959.402,12223.5,ACRE,NORTE,14182.902,0.13815240350670124,0.1602979506687937,0.6907630522088354,-0.002670226969292422,-0.08082236075287819,2025,1
2025-02-01,AC,5.32,7.66,1890.0,10454.0,ACRE,NORTE,12344.0,0.1531108230719378,0.18079204132389515,0.6945169712793734,0.025435073627844806,-0.1447621385037019,2025,2
2025-03-01,AC,5.4,7.72,2007.5,11591.5,ACRE,NORTE,13599.0,0.14762114861386866,0.17318724927748783,0.6994818652849741,0.007832898172323688,0.10881002487086278,2025,3
2025-04-01,AC,5.41,7.7,2126.945,12371.0,ACRE,NORTE,14497.945,0.14670665394302435,0.17192991674076472,0.7025974025974026,-0.002590673575129432,0.06724755208557998,2025,4
2025-05-01,AC,5.41,7.72,2095.302,12770.0,ACRE,NORTE,14865.302,0.14095253497036253,0.16408003132341425,0.7007772020725389,0.0025974025974024872,0.03225284940586848,2025,5
2025-06-01,AC,5.35,7.65,1885.896,12466.5,ACRE,NORTE,14352.396,0.13139938446514435,0.15127710263506197,0.6993464052287581,-0.009067357512953289,-0.023766640563821495,2025,6
2025-07-01,AC,5.33,7.62,2058.426,13389.5,ACRE,NORTE,15447.926,0.13324934363357255,0.15373434407558162,0.699475065616798,-0.0039215686274509665,0.0740384229735691,2025,7
2025-08-01,AC,5.27,7.57,1910.0,12904.8,ACRE,NORTE,14814.8,0.12892512892512892,0.14800694315293536,0.6961690885072654,-0.006561679790026198,-0.0362000074685388,2025,8
2025-09-01,AC,5.32,7.53,1881.974,13047.5,ACRE,NORTE,14929.474,0.12605762265971326,0.14424019927189116,0.7065073041168659,-0.005284015852047519,0.01105790093608583,2025,9
2025-10-01,AC,5.34,7.49,1974.5,14073.0,ACRE,NORTE,16047.5,0.12304097211403646,0.14030412847296242,0.7129506008010681,-0.005312084993359889,0.0785974324583254,2025,10
2025-11-01,AC,5.26,7.41,1651.0,12366.5,ACRE,NORTE,14017.5,0.11778134474763688,0.1335058423967978,0.709851551956815,-0.010680907877169576,-0.12126056988559653,2025,11
2025-12-01,AC,5.27,7.38,1869.401,14454.5,ACRE,NORTE,16323.901,0.11451925615084287,0.12933003562904286,0.7140921409214092,-0.004048582995951455,0.1688432458658473,2025,12
2021-01-01,AL,3.652,4.777,7483.905,37526.0,ALAGOAS,NORDESTE,45009.905,0.16627240159693737,0.19943252678143153,0.7644965459493406,0.020508438367870196,-0.13020987215735425,2021,1
2021-02-01,AL,3.82,5.058,8409.305,31718.0,ALAGOAS,NORDESTE,40127.305,0.20956565610374284,0.2651272148306955,0.7552392249901146,0.05882352941176472,-0.15477269093428558,2021,2
2021-03-01,AL,4.371,5.593,8559.267,33135.667,ALAGOAS,NORDESTE,41694.934,0.2052831406328644,0.2583097844386232,0.7815126050420169,0.10577303281929629,0.04469597704773309,2021,3
2021-04-01,AL,4.571,5.65,5854.315,31717.0,ALAGOAS,NORDESTE,37571.315,0.15581874097300025,0.18457972065453856,0.8090265486725663,0.01019131056677991,-0.042813895974992744,2021,4
2021-05-01,AL,4.746,5.749,5696.609,34292.35,ALAGOAS,NORDESTE,39988.959,0.14245454601606408,0.16611894489587328,0.8255348756305446,0.017522123893805253,0.08119778037014846,2021,5
2021-06-01,AL,5.113,5.863,4351.14,35819.5,ALAGOAS,NORDESTE,40170.64,0.10831642214313739,0.12147405742682059,0.8720791403718233,0.019829535571403767,0.04453325595941959,2021,6
2021-07-01,AL,5.2,5.976,4509.939,38634.0,ALAGOAS,NORDESTE,43143.939,0.10453238866298231,0.11673497437490295,0.8701472556894244,0.019273409517311935,0.07857451946565419,2021,7
2021-08-01,AL,5.361,6.076,4180.472,38593.5,ALAGOAS,NORDESTE,42773.972,0.09773401450770107,0.10832062393926438,0.8823238973008558,0.016733601070950455,-0.001048299425376653,2021,8
2021-09-01,AL,5.43,6.138,3576.916,39058.0,ALAGOAS,NORDESTE,42634.916,0.0838964007809937,0.09157959956987045,0.884652981427175,0.010204081632653184,0.012035705494448656,2021,9
2021-10-01,AL,5.274,6.3,4452.588,39621.31,ALAGOAS,NORDESTE,44073.898,0.10102550947501851,0.11237861645664922,0.8371428571428572,0.02639296187683282,0.014422397460187364,2021,10
2021-11-01,AL,5.211,6.61,5909.557,37368.5,ALAGOAS,NORDESTE,43278.057,0.13654857471997875,0.15814274054350588,0.7883509833585477,0.049206349206349254,-0.056858544051168414,2021,11
2021-12-01,AL,5.192,6.565,6775.24,42288.5,ALAGOAS,NORDESTE,49063.74,0.13809057360894217,0.1602147155846152,0.7908606245239909,-0.006807866868381196,0.13166169367247815,2021,12
2022-01-01,AL,5.146,6.542,5890.59,36111.5,ALAGOAS,NORDESTE,42002.09,0.14024516399064904,0.16312227406781774,0.786609599510853,-0.0035034272658035492,-0.14606807997446114,2022,1
2022-02-01,AL,5.17,6.536,5353.776,36194.5,ALAGOAS,NORDESTE,41548.276,0.12885675448964476,0.1479168381936482,0.7910036719706243,-0.0009171507184347893,0.0022984367860654498,2022,2
2022-03-01,AL,5.208,7.039,11820.122,34338.483,ALAGOAS,NORDESTE,46158.604999999996,0.2560762397390476,0.3442237678350555,0.7398778235544823,0.07695838433292534,-0.0512789788503778,2022,3
2022-04-01,AL,5.307,7.126,8227.367,34594.5,ALAGOAS,NORDESTE,42821.867,0.1921300395426477,0.2378229776409545,0.7447375806904294,0.012359710186106154,0.0074556875444964366,2022,4
2022-05-01,AL,5.69,7.13,7837.227,35974.5,ALAGOAS,NORDESTE,43811.727,0.1788842288732421,0.21785506400366927,0.7980364656381488,0.0005613247263540622,0.03989073407622601,2022,5
2022-06-01,AL,5.78,7.34,6013.688,32813.5,ALAGOAS,NORDESTE,38827.188,0.15488342859132626,0.1832687156200954,0.787465940054496,0.029453015427769902,-0.08786779524385324,2022,6
2022-07-01,AL,5.31,6.22,3851.915,37632.0,ALAGOAS,NORDESTE,41483.915,0.09285321792796075,0.10235743516156462,0.8536977491961415,-0.15258855585831066,0.1468450485318542,2022,7
2022-08-01,AL,4.85,5.5,3353.541,42905.0,ALAGOAS,NORDESTE,46258.541,0.07249560681129136,0.07816200908984967,0.8818181818181817,-0.11575562700964626,0.14012011054421758,2022,8
2022-09-01,AL,4.44,5.13,3380.529,43684.0,ALAGOAS,NORDESTE,47064.529,0.0718275327901401,0.07738597655892318,0.8654970760233919,-0.06727272727272726,0.01815639202890096,2022,9
2022-10-01,AL,3.62,4.9,4648.123,42951.852,ALAGOAS,NORDESTE,47599.975,0.09764969414374691,0.10821705662424055,0.7387755102040816,-0.04483430799220267,-0.016760095229374605,2022,10
2022-11-01,AL,3.74,5.12,4700.8,41117.5,ALAGOAS,NORDESTE,45818.3,0.1025965607628393,0.11432601690277863,0.73046875,0.04489795918367334,-0.04270716894815152,2022,11
2022-12-01,AL,3.82,4.92,5797.089,48629.0,ALAGOAS,NORDESTE,54426.089,0.10651305479620261,0.11921053280964033,0.7764227642276422,-0.0390625,0.18268377211649534,2022,12
2023-01-01,AL,3.98,5.05,4616.788,43856.347,ALAGOAS,NORDESTE,48473.135,0.09524426262093424,0.10527069206197222,0.7881188118811882,0.026422764227642226,-0.0981441732299656,2023,1
2023-02-01,AL,3.97,5.1,4946.479,40483.0,ALAGOAS,NORDESTE,45429.479,0.1088825826067695,0.1221865721413927,0.7784313725490197,0.00990099009900991,-0.07691810264087895,2023,2
2023-03-01,AL,4.07,5.48,6203.73,43201.0,ALAGOAS,NORDESTE,49404.729999999996,0.12556955578949627,0.14360153700145828,0.7427007299270073,0.0745098039215688,0.06713929303658328,2023,3
2023-04-01,AL,4.21,5.67,5453.339,38315.0,ALAGOAS,NORDESTE,43768.339,0.12459552097693266,0.14232908782461176,0.7425044091710759,0.034671532846715314,-0.11309923381403209,2023,4
2023-05-01,AL,4.36,5.6,5436.1,41557.502,ALAGOAS,NORDESTE,46993.602,0.11567744902806132,0.13080911359879138,0.7785714285714287,-0.012345679012345734,0.08462748270912179,2023,5
2023-06-01,AL,4.35,5.34,4241.564,42519.001,ALAGOAS,NORDESTE,46760.564999999995,0.09070814264113362,0.09975690632994882,0.8146067415730337,-0.046428571428571375,0.023136592762481145,2023,6
2023-07-01,AL,4.52,5.59,3998.016,41122.0,ALAGOAS,NORDESTE,45120.016,0.08860847921685133,0.09722328680511648,0.8085867620751341,0.04681647940074907,-0.03285592246158364,2023,7
2023-08-01,AL,4.39,5.71,5457.117,42283.0,ALAGOAS,NORDESTE,47740.117,0.11430883171065544,0.1290617269351749,0.7688266199649737,0.02146690518783534,0.02823306259423175,2023,8
2023-09-01,AL,4.41,5.86,5767.284,41213.001,ALAGOAS,NORDESTE,46980.284999999996,0.12275966397394142,0.1399384626225108,0.7525597269624573,0.02626970227670755,-0.025305654754866125,2023,9
2023-10-01,AL,4.3,5.82,5037.63,42878.5,ALAGOAS,NORDESTE,47916.13,0.10513432533053067,0.11748615273388761,0.7388316151202748,-0.0068259385665528916,0.040411980675709724,2023,10
2023-11-01,AL,4.14,5.78,6093.828,41711.0,ALAGOAS,NORDESTE,47804.828,0.12747306610955697,0.1460964254033708,0.7162629757785466,-0.0068728522336769515,-0.027228097997831102,2023,11
2023-12-01,AL,3.89,5.62,7128.972,45987.0,ALAGOAS,NORDESTE,53115.972,0.13421522249465753,0.1550214625872529,0.6921708185053381,-0.02768166089965396,0.10251492412073548,2023,12
2024-01-01,AL,3.72,5.54,7209.987,45178.0,ALAGOAS,NORDESTE,52387.987,0.13762672347001995,0.15959066359732613,0.6714801444043321,-0.014234875444839923,-0.01759192815360866,2024,1
2024-02-01,AL,3.84,5.67,7267.756,38166.5,ALAGOAS,NORDESTE,45434.256,0.1599620339331627,0.19042238612395687,0.6772486772486772,0.023465703971119023,-0.15519721988578516,2024,2
2024-03-01,AL,3.97,5.66,6854.948,42286.0,ALAGOAS,NORDESTE,49140.948000000004,0.13949564017364907,0.16210916142458498,0.7014134275618374,-0.0017636684303350414,0.10793496914833689,2024,3
2024-04-01,AL,4.18,5.78,6637.673,42651.5,ALAGOAS,NORDESTE,49289.173,0.1346679726194635,0.15562578103935382,0.7231833910034601,0.021201413427561766,0.008643522678900784,2024,4
2024-05-01,AL,4.35,5.9,6908.302,42108.0,ALAGOAS,NORDESTE,49016.301999999996,0.14093886560434526,0.16406150850194737,0.7372881355932203,0.02076124567474058,-0.012742810921069547,2024,5
2024-06-01,AL,4.5,5.94,8175.703,39827.502,ALAGOAS,NORDESTE,48003.205,0.17031577370719309,0.20527782535796496,0.7575757575757576,0.006779661016949268,-0.05415830721003134,2024,6
2024-07-01,AL,4.77,6.18,9596.904,43207.0,ALAGOAS,NORDESTE,52803.904,0.181746107257524,0.22211456476959754,0.7718446601941747,0.04040404040404022,0.084853375941077,2024,7
2024-08-01,AL,4.95,6.25,9460.106,45114.5,ALAGOAS,NORDESTE,54574.606,0.17334263485108806,0.20969103059991798,0.792,0.011326860841424091,0.04414793899136704,2024,8
2024-09-01,AL,4.89,6.23,6166.433,43982.0,ALAGOAS,NORDESTE,50148.433,0.1229636228115044,0.1402035605474967,0.7849117174959871,-0.0031999999999999806,-0.025102794001928386,2024,9
2024-10-01,AL,4.64,6.12,5050.292,48169.3,ALAGOAS,NORDESTE,53219.592000000004,0.09489535357580343,0.10484462095151892,0.7581699346405228,-0.01765650080256831,0.09520485653221789,2024,10
2024-11-01,AL,4.51,6.1,4885.0,45040.7,ALAGOAS,NORDESTE,49925.7,0.09784539826181707,0.10845746180676588,0.739344262295082,-0.0032679738562092497,-0.06495008231383903,2024,11
2024-12-01,AL,4.55,6.15,6045.831,49310.5,ALAGOAS,NORDESTE,55356.331,0.10921661336261611,0.12260737571105546,0.7398373983739837,0.00819672131147553,0.09479870428301518,2024,12
2025-01-01,AL,4.66,6.21,6622.0,47650.0,ALAGOAS,NORDESTE,54272.0,0.12201503537735849,0.1389716684155299,0.750402576489533,0.009756097560975618,-0.03367436955617975,2025,1
2025-02-01,AL,4.95,6.39,5703.0,40691.5,ALAGOAS,NORDESTE,46394.5,0.12292405349772063,0.14015212022166793,0.7746478873239437,0.02898550724637672,-0.14603357817418683,2025,2
2025-03-01,AL,4.89,6.27,6031.0,44038.0,ALAGOAS,NORDESTE,50069.0,0.1204537737921668,0.13694990689858758,0.7799043062200957,-0.018779342723004744,0.08224076281287251,2025,3
2025-04-01,AL,4.99,6.3,5943.509,45680.5,ALAGOAS,NORDESTE,51624.009,0.11513071369563724,0.130110419106621,0.7920634920634921,0.004784688995215447,0.037297334120532266,2025,4
2025-05-01,AL,5.05,6.24,7726.5,44449.5,ALAGOAS,NORDESTE,52176.0,0.14808532658693652,0.17382647723821415,0.8092948717948717,-0.00952380952380949,-0.026948041286763535,2025,5
2025-06-01,AL,5.03,6.23,7139.5,41887.992,ALAGOAS,NORDESTE,49027.492,0.1456223785626236,0.17044264141379706,0.8073836276083467,-0.0016025641025640969,-0.0576273748861067,2025,6
2025-07-01,AL,5.14,6.3,7007.0,45112.657,ALAGOAS,NORDESTE,52119.657,0.134440639162303,0.15532226355011633,0.8158730158730159,0.01123595505617958,0.07698304086765484,2025,7
2025-08-01,AL,5.06,6.23,6211.0,45099.5,ALAGOAS,NORDESTE,51310.5,0.1210473489831516,0.13771771305668576,0.8121990369181379,-0.01111111111111096,-0.00029164764114864017,2025,8
2025-09-01,AL,4.84,5.98,5553.0,46622.5,ALAGOAS,NORDESTE,52175.5,0.10642926277659054,0.11910558206874364,0.8093645484949832,-0.0401284109149278,0.03376977571813433,2025,9
2025-10-01,AL,5.09,6.23,4659.0,50075.0,ALAGOAS,NORDESTE,54734.0,0.085120765885921,0.09304043934098852,0.8170144462279293,0.041806020066889715,0.07405222800150146,2025,10
2025-11-01,AL,4.96,6.23,4386.5,46859.492,ALAGOAS,NORDESTE,51245.992,0.08559693800053671,0.093609636229091,0.7961476725521669,0.0,-0.06421383924113833,2025,11
2025-12-01,AL,4.97,6.24,6097.0,56528.0,ALAGOAS,NORDESTE,62625.0,0.09735728542914171,0.10785805264647608,0.7964743589743589,0.0016051364365969878,0.20632976558943494,2025,12
2021-01-01,AM,3.457,4.519,7699.964,39410.59,AMAZONAS,NORTE,47110.554,0.16344456488454795,0.19537804432767947,0.7649922549236556,0.0568288119738074,-0.36318812241632314,2021,1
2021-02-01,AM,3.675,5.007,9317.243,38641.046,AMAZONAS,NORTE,47958.289000000004,0.1942780527470444,0.24112294993256653,0.7339724385859796,0.10798849302943125,-0.01952632528465048,2021,2
2021-03-01,AM,4.2,5.238,12515.164,45061.616,AMAZONAS,NORTE,57576.78,0.21736477795389045,0.27773446917660477,0.8018327605956471,0.04613541042540459,0.16615932187757032,2021,3
2021-04-01,AM,4.154,5.457,12570.646,50796.554,AMAZONAS,NORTE,63367.2,0.19837780428991658,0.24747044848750963,0.7612241158145501,0.041809851088201455,0.12726880456306744,2021,4
2021-05-01,AM,4.189,5.124,10507.375,53034.716,AMAZONAS,NORTE,63542.091,0.16536086292785046,0.19812258445958303,0.8175253708040594,-0.061022539857064406,0.04406129596901409,2021,5
2021-06-01,AM,4.327,5.261,9304.902,55311.193,AMAZONAS,NORTE,64616.095,0.14400285254006762,0.16822819207678272,0.8224672115567382,0.02673692427790808,0.042924280013114435,2021,6
2021-07-01,AM,4.578,5.741,11685.898,56443.725,AMAZONAS,NORTE,68129.62299999999,0.17152447768571977,0.2070362648815258,0.7974220519073333,0.09123740733700814,0.020475638628875803,2021,7
2021-08-01,AM,4.674,5.873,11345.643,54893.354,AMAZONAS,NORTE,66238.997,0.17128343594936982,0.20668518451250037,0.795845394176741,0.022992510015676704,-0.027467552859064437,2021,8
2021-09-01,AM,4.812,6.001,11093.975,53740.972,AMAZONAS,NORTE,64834.947,0.17111103676848846,0.20643420814941718,0.8018663556073987,0.02179465349906362,-0.020993106014254415,2021,9
2021-10-01,AM,4.854,6.228,12261.491,55385.458,AMAZONAS,NORTE,67646.949,0.18125711774525116,0.22138466382276734,0.779383429672447,0.03782702882852851,0.030600228071795854,2021,10
2021-11-01,AM,5.319,6.61,11336.415,49723.088,AMAZONAS,NORTE,61059.503000000004,0.18566176341133991,0.22799096870250699,0.8046898638426626,0.06133590237636488,-0.10223568070882427,2021,11
2021-12-01,AM,5.342,6.607,11173.99,55792.329,AMAZONAS,NORTE,66966.319,0.1668598508453182,0.2002782497213909,0.8085364007870439,-0.00045385779122542047,0.12206082212753944,2021,12
2022-01-01,AM,5.335,6.607,8599.321,45022.893,AMAZONAS,NORTE,53622.21399999999,0.16036863006066854,0.19099885473818842,0.8074769184198577,0.0,-0.193027181209804,2022,1
2022-02-01,AM,5.305,6.614,9044.62,49142.176,AMAZONAS,NORTE,58186.796,0.15544110729176427,0.18405005101931182,0.8020864832174176,0.0010594823671863374,0.09149307664436401,2022,2
2022-03-01,AM,5.384,7.129,12414.535,46895.295,AMAZONAS,NORTE,59309.83,0.20931665121953644,0.26472879635366403,0.7552251367653249,0.07786513456304811,-0.045722049426545563,2022,3
2022-04-01,AM,5.523,7.317,13621.522,48782.835,AMAZONAS,NORTE,62404.357,0.21827838078677744,0.27922776525800524,0.7548175481754817,0.02637116005049811,0.04025009331959639,2022,4
2022-05-01,AM,5.52,7.31,13399.814,48589.679,AMAZONAS,NORTE,61989.492999999995,0.21616266485676858,0.27577490273191557,0.7551299589603283,-0.000956676233429099,-0.003959507478399016,2022,5
2022-06-01,AM,5.49,7.3,12129.858,49823.274,AMAZONAS,NORTE,61953.132,0.19579087623850883,0.24345766598959356,0.752054794520548,-0.001367989056087482,0.02538800472421321,2022,6
2022-07-01,AM,5.15,6.35,9807.691,55432.858,AMAZONAS,NORTE,65240.549,0.15033121502395697,0.17692919603748378,0.8110236220472442,-0.13013698630136994,0.1125896303000884,2022,7
2022-08-01,AM,4.71,5.62,8089.419,62085.323,AMAZONAS,NORTE,70174.742,0.11527536503091099,0.13029519070070716,0.8380782918149466,-0.11496062992125977,0.1200094175191182,2022,8
2022-09-01,AM,4.24,5.27,7750.0,59218.196,AMAZONAS,NORTE,66968.196,0.11572657564196594,0.13087193672701544,0.8045540796963948,-0.062277580071174454,-0.04618043140405326,2022,9
2022-10-01,AM,3.93,5.14,9378.575,59776.446,AMAZONAS,NORTE,69155.02100000001,0.13561668935072696,0.15689415526644057,0.764591439688716,-0.024667931688804545,0.0094270011197235,2022,10
2022-11-01,AM,3.74,4.93,9721.977,57081.541,AMAZONAS,NORTE,66803.518,0.1455309135066809,0.17031735355567926,0.7586206896551725,-0.040856031128404635,-0.045083058300254386,2022,11
2022-12-01,AM,3.82,4.79,9862.311,62144.971,AMAZONAS,NORTE,72007.28199999999,0.13696268941244027,0.1586984568711119,0.7974947807933194,-0.028397565922920864,0.08870520857171682,2022,12
2023-01-01,AM,3.9,5.13,8643.704,44805.587,AMAZONAS,NORTE,53449.291,0.16171784205706302,0.19291576293822466,0.7602339181286549,0.07098121085594977,-0.2790150791123549,2023,1
2023-02-01,AM,3.93,5.59,11497.881,52402.886,AMAZONAS,NORTE,63900.767,0.1799333801423698,0.21941312545267067,0.7030411449016101,0.08966861598440534,0.1695614209897529,2023,2
2023-03-01,AM,4.46,6.48,15571.705,48991.145,AMAZONAS,NORTE,64562.85,0.2411867660736786,0.31784733751374866,0.6882716049382716,0.15921288014311274,-0.06510597527014073,2023,3
2023-04-01,AM,4.76,6.48,13706.036,48858.27,AMAZONAS,NORTE,62564.306,0.21907117454479558,0.280526428790868,0.7345679012345678,0.0,-0.002712224831650678,2023,4
2023-05-01,AM,4.66,6.4,14713.821,52813.204,AMAZONAS,NORTE,67527.025,0.21789529451356698,0.2786011808713594,0.728125,-0.012345679012345734,0.0809470740572682,2023,5
2023-06-01,AM,4.52,6.01,13131.556,55457.595,AMAZONAS,NORTE,68589.151,0.1914523770676211,0.23678552955641152,0.7520798668885191,-0.06093750000000009,0.050070641425201234,2023,6
2023-07-01,AM,4.69,6.3,13308.981,53732.855,AMAZONAS,NORTE,67041.83600000001,0.1985175495492098,0.24768795553483988,0.7444444444444446,0.048252911813643884,-0.031100158598655336,2023,7
2023-08-01,AM,4.63,6.4,14896.558,56392.251,AMAZONAS,NORTE,71288.809,0.20896067992944029,0.2641596626458483,0.7234375,0.01587301587301604,0.04949292197483257,2023,8
2023-09-01,AM,4.67,6.6,14853.514,52480.158,AMAZONAS,NORTE,67333.672,0.22059563304374663,0.283031045752568,0.7075757575757576,0.031249999999999778,-0.06937288245507334,2023,9
2023-10-01,AM,4.6,6.43,15032.957,52317.443,AMAZONAS,NORTE,67350.4,0.22320516284981234,0.28734120281834113,0.7153965785381026,-0.025757575757575757,-0.0031005051471072465,2023,10
2023-11-01,AM,4.59,6.52,15514.328,49450.119,AMAZONAS,NORTE,64964.447,0.23881259237071623,0.313736919419749,0.7039877300613497,0.013996889580093264,-0.054806271782051774,2023,11
2023-12-01,AM,4.47,6.36,16591.383,51533.259,AMAZONAS,NORTE,68124.64199999999,0.24354451653485393,0.3219548563773155,0.7028301886792452,-0.024539877300613355,0.042126086693542675,2023,12
2024-01-01,AM,4.16,5.77,14227.022,50725.583,AMAZONAS,NORTE,64952.604999999996,0.2190369731899129,0.2804703496458582,0.7209705372616985,-0.09276729559748442,-0.015672907471270148,2024,1
2024-02-01,AM,4.14,5.98,15043.716,44383.302,AMAZONAS,NORTE,59427.018000000004,0.25314606901527514,0.3389499050791669,0.6923076923076922,0.036395147313691645,-0.12503120959694036,2024,2
2024-03-01,AM,4.3,6.2,17034.077,48805.269,AMAZONAS,NORTE,65839.346,0.258721843925971,0.3490212706337097,0.6935483870967741,0.03678929765886285,0.09963132080618964,2024,3
2024-04-01,AM,4.31,6.34,18730.904,53106.144,AMAZONAS,NORTE,71837.048,0.2607415605385121,0.3527069108990477,0.6798107255520505,0.022580645161290214,0.08812316965203082,2024,4
2024-05-01,AM,4.3,6.36,18976.166,52090.581,AMAZONAS,NORTE,71066.747,0.2670189195517842,0.3642916941164469,0.6761006289308176,0.003154574132492094,-0.01912326754508864,2024,5
2024-06-01,AM,4.33,6.37,18467.545,50427.1,AMAZONAS,NORTE,68894.64499999999,0.26805486841538995,0.36622262632592395,0.6797488226059655,0.0015723270440251014,-0.03193439136338294,2024,6
2024-07-01,AM,4.63,6.63,20080.649,54142.282,AMAZONAS,NORTE,74222.931,0.2705450826241287,0.3708866390227143,0.698340874811463,0.04081632653061229,0.0736743140097289,2024,7
2024-08-01,AM,4.88,6.91,20960.209,57451.916,AMAZONAS,NORTE,78412.125,0.26730826386863,0.3648304610067313,0.7062228654124457,0.042232277526395245,0.061128454098037466,2024,8
2024-09-01,AM,4.88,6.91,19552.072,54029.802,AMAZONAS,NORTE,73581.87400000001,0.26571859259795416,0.36187569223370464,0.7062228654124457,0.0,-0.05956483679325841,2024,9
2024-10-01,AM,4.97,6.97,20624.836,53901.496,AMAZONAS,NORTE,74526.332,0.27674562059487917,0.38263939835732946,0.7130559540889526,0.00868306801736618,-0.0023747264518941824,2024,10
2024-11-01,AM,5.01,7.01,19885.522,49344.695,AMAZONAS,NORTE,69230.217,0.2872376089764387,0.40299209469224606,0.7146932952924394,0.0057388809182210565,-0.08453941612307014,2024,11
2024-12-01,AM,5.0,7.01,20880.63,51848.542,AMAZONAS,NORTE,72729.172,0.28710116485307985,0.402723571281908,0.7132667617689016,0.0,0.05074196932415931,2024,12
2025-01-01,AM,4.99,7.01,17872.664,50679.07,AMAZONAS,NORTE,68551.734,0.26071789810597645,0.35266361438755683,0.7118402282453639,0.0,-0.022555542641874093,2025,1
2025-02-01,AM,5.34,7.23,17788.764,43408.296,AMAZONAS,NORTE,61197.06,0.2906800424726286,0.4098010205238187,0.7385892116182572,0.031383737517831856,-0.1434669973225633,2025,2
2025-03-01,AM,5.48,7.32,18725.768,48894.207,AMAZONAS,NORTE,67619.975,0.27692657384153124,0.382985411748267,0.7486338797814208,0.012448132780082943,0.12637932159327336,2025,3
2025-04-01,AM,5.48,7.23,18374.647,54236.843,AMAZONAS,NORTE,72611.49,0.25305426179796064,0.3387853345372628,0.7579529737206085,-0.012295081967213073,0.10926930464379958,2025,4
2025-05-01,AM,5.48,7.12,17770.694,53983.334,AMAZONAS,NORTE,71754.028,0.24766127415174516,0.32918852325793735,0.7696629213483147,-0.015214384508990375,-0.004674110548801624,2025,5
2025-06-01,AM,5.49,7.12,16221.631,51698.062,AMAZONAS,NORTE,67919.693,0.2388354582226984,0.313776384886536,0.7710674157303371,0.0,-0.042332917044360485,2025,6
2025-07-01,AM,5.49,7.05,16215.772,55486.009,AMAZONAS,NORTE,71701.781,0.2261557770789543,0.29224974533670284,0.7787234042553192,-0.0098314606741573,0.07327058023954547,2025,7
2025-08-01,AM,5.49,7.03,16118.734,58468.615,AMAZONAS,NORTE,74587.349,0.21610546850244,0.27568181664641794,0.7809388335704125,-0.0028368794326240065,0.05375419954965577,2025,8
2025-09-01,AM,5.49,7.02,15504.814,57489.233,AMAZONAS,NORTE,72994.047,0.21241203409368437,0.2696994409370534,0.7820512820512822,-0.0014224751066856944,-0.016750559253028263,2025,9
2025-10-01,AM,5.49,7.02,15797.271,61804.822,AMAZONAS,NORTE,77602.093,0.20356758934324107,0.25559932847958045,0.7820512820512822,0.0,0.07506777834381606,2025,10
2025-11-01,AM,5.49,7.01,14698.05,54250.235,AMAZONAS,NORTE,68948.285,0.21317499050193922,0.27093062361849674,0.783166904422254,-0.0014245014245013454,-0.1222329707542884,2025,11
2025-12-01,AM,5.49,7.01,16300.999,62253.322,AMAZONAS,NORTE,78554.321,0.20751244224999413,0.26184946403342135,0.783166904422254,0.0,0.14752170197972414,2025,12
2021-02-01,AP,4.26,4.247,34.784,13453.047,AMAPA,NORTE,13487.831,0.0025789172477027624,0.002585585258120335,1.0030609842241582,0.08258985470303326,-0.10409091317743602,2021,2
